NtDxgkRegisterVailProcess,,,,,,,,,,,,,,,,,,,0x1154,0x1157,0x1159,0x1159,0x115c,0x115c,0x115c,0x115c,0x115c,0x115c,0x115c,0x115d,0x115d,0x115d,0x1160,0x1161
NtDxgkResetTrackedWorkload,,,,,,,,,,,,,,,,,,,,0x1158,0x115a,0x115a,,,,,,,,,,,,
NtDxgkResetTrackedWorkloadStatistics,,,,,,,,,,,,,,,,,,,,,,,0x115d,0x115d,0x115d,0x115d,0x115d,0x115d,0x115d,0x115e,0x115e,0x115e,0x1161,0x1162
NtDxgkSetProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x115e,0x115e,0x115f,0x115f,0x115f,0x1162,0x1163
NtDxgkSubmitPresentBltToHwQueue,,,,,,,,,,,,,,,,,,,0x1155,0x1159,0x115b,0x115b,0x115e,0x115e,0x115e,0x115e,0x115e,0x115f,0x115f,0x1160,0x1160,0x1160,0x1163,0x1164
NtDxgkSubmitPresentToHwQueue,,,,,,,,,,,,,,,,,,,,0x115a,0x115c,0x115c,0x115f,0x115f,0x115f,0x115f,0x115f,0x1160,0x1160,0x1161,0x1161,0x1161,0x1164,0x1165
NtDxgkUnpinResources,,,,,,,,,,,,,,,,,,,,,,,0x1160,0x1160,0x1160,0x1160,0x1160,0x1161,0x1161,0x1162,0x1162,0x1162,0x1165,0x1166
NtDxgkUpdateTrackedWorkload,,,,,,,,,,,,,,,,,,,,0x115b,0x115d,0x115d,0x1161,0x1161,0x1161,0x1161,0x1161,0x1162,0x1162,0x1163,0x1163,0x1163,0x1166,0x1167
NtDxgkVailConnect,,,,,,,,,,,,,,,,,,,0x1156,0x115c,0x115e,0x115e,0x1162,0x1162,0x1162,0x1162,0x1162,0x1163,0x1163,0x1164,0x1164,0x1164,0x1167,0x1168
NtDxgkVailDisconnect,,,,,,,,,,,,,,,,,,,0x1157,0x115d,0x115f,0x115f,0x1163,0x1163,0x1163,0x1163,0x1163,0x1164,0x1164,0x1165,0x1165,0x1165,0x1168,0x1169
NtDxgkVailPromoteCompositionSurface,,,,,,,,,,,,,,,,,,,0x1158,0x115e,0x1160,0x1160,0x1164,0x1164,0x1164,0x1164,0x1164,0x1165,0x1165,0x1166,0x1166,0x1166,0x1169,0x116a
NtEnableOneCoreTransformMode,,,,,,,,,,,,,,,,,,,0x1159,0x115f,0x1161,0x1161,0x1165,0x1165,0x1165,0x1165,0x1165,0x1166,0x1166,0x1167,0x1167,0x1167,0x116a,0x116b
NtFlipObjectAddContent,,,,,,,,,,,,,,,,,,,0x115a,0x1160,0x1162,0x1162,0x1166,0x1166,0x1166,0x1166,0x1166,0x1167,0x1167,0x1168,0x1168,0x1168,0x116b,0x116c
NtFlipObjectAddPoolBuffer,,,,,,,,,,,,,,,,,,0x1150,0x115b,0x1161,0x1163,0x1163,0x1167,0x1167,0x1167,0x1167,0x1167,0x1168,0x1168,0x1169,0x1169,0x1169,0x116c,0x116d
NtFlipObjectConsumerAcquirePresent,,,,,,,,,,,,,,,,,,,0x115c,0x1162,0x1164,0x1164,0x1168,0x1168,0x1168,0x1168,0x1168,0x1169,0x1169,0x116a,0x116a,0x116a,0x116d,0x116e
NtFlipObjectConsumerAdjustUsageReference,,,,,,,,,,,,,,,,,,,0x115d,0x1163,0x1165,0x1165,0x1169,0x1169,0x1169,0x1169,0x1169,0x116a,0x116a,0x116b,0x116b,0x116b,0x116e,0x116f
NtFlipObjectConsumerBeginProcessPresent,,,,,,,,,,,,,,,,,,,0x115e,0x1164,0x1166,0x1166,0x116a,0x116a,0x116a,0x116a,0x116a,0x116b,0x116b,0x116c,0x116c,0x116c,0x116f,0x1170
NtFlipObjectConsumerEndProcessPresent,,,,,,,,,,,,,,,,,,,0x115f,0x1165,0x1167,0x1167,0x116b,0x116b,0x116b,0x116b,0x116b,0x116c,0x116c,0x116d,0x116d,0x116d,0x1170,0x1171
NtFlipObjectConsumerPostMessage,,,,,,,,,,,,,,,,,,,0x1160,0x1166,0x1168,0x1168,0x116c,0x116c,0x116c,0x116c,0x116c,0x116d,0x116d,0x116e,0x116e,0x116e,0x1171,0x1172
NtFlipObjectConsumerQueryBufferInfo,,,,,,,,,,,,,,,,,,,0x1161,0x1167,0x1169,0x1169,0x116d,0x116d,0x116d,0x116d,0x116d,0x116e,0x116e,0x116f,0x116f,0x116f,0x1172,0x1173
NtFlipObjectCreate,,,,,,,,,,,,,,,,,,0x1151,0x1162,0x1168,0x116a,0x116a,0x116e,0x116e,0x116e,0x116e,0x116e,0x116f,0x116f,0x1170,0x1170,0x1170,0x1173,0x1174
NtFlipObjectDisconnectEndpoint,,,,,,,,,,,,,,,,,,,0x1163,0x1169,0x116b,0x116b,0x116f,0x116f,0x116f,0x116f,0x116f,0x1170,0x1170,0x1171,0x1171,0x1171,0x1174,0x1175
NtFlipObjectEnablePresentStatisticsType,,,,,,,,,,,,,,,,,,,,,,,0x1170,0x1170,0x1170,0x1170,0x1170,0x1171,0x1171,0x1172,0x1172,0x1172,0x1175,0x1176
NtFlipObjectOpen,,,,,,,,,,,,,,,,,,0x1152,0x1164,0x116a,0x116c,0x116c,0x1171,0x1171,0x1171,0x1171,0x1171,0x1172,0x1172,0x1173,0x1173,0x1173,0x1176,0x1177
NtFlipObjectPresentCancel,,,,,,,,,,,,,,,,,,,,0x116b,0x116d,0x116d,0x1172,0x1172,0x1172,0x1172,0x1172,0x1173,0x1173,0x1174,0x1174,0x1174,0x1177,0x1178
NtFlipObjectQueryBufferAvailableEvent,,,,,,,,,,,,,,,,,,,0x1165,0x116c,0x116e,0x116e,0x1173,0x1173,0x1173,0x1173,0x1173,0x1174,0x1174,0x1175,0x1175,0x1175,0x1178,0x1179
NtFlipObjectQueryEndpointConnected,,,,,,,,,,,,,,,,,,,0x1166,0x116d,0x116f,0x116f,0x1174,0x1174,0x1174,0x1174,0x1174,0x1175,0x1175,0x1176,0x1176,0x1176,0x1179,0x117a
NtFlipObjectQueryLostEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1176,0x1177,0x1177,0x1177,0x117a,0x117b
NtFlipObjectQueryNextMessageToProducer,,,,,,,,,,,,,,,,,,,0x1167,0x116e,0x1170,0x1170,0x1175,0x1175,0x1175,0x1175,0x1175,0x1176,0x1177,0x1178,0x1178,0x1178,0x117b,0x117c
NtFlipObjectReadNextMessageToProducer,,,,,,,,,,,,,,,,,,,0x1168,0x116f,0x1171,0x1171,0x1176,0x1176,0x1176,0x1176,0x1176,0x1177,0x1178,0x1179,0x1179,0x1179,0x117c,0x117d
NtFlipObjectRemoveContent,,,,,,,,,,,,,,,,,,,0x1169,0x1170,0x1172,0x1172,0x1177,0x1177,0x1177,0x1177,0x1177,0x1178,0x1179,0x117a,0x117a,0x117a,0x117d,0x117e
NtFlipObjectRemovePoolBuffer,,,,,,,,,,,,,,,,,,0x1153,0x116a,0x1171,0x1173,0x1173,0x1178,0x1178,0x1178,0x1178,0x1178,0x1179,0x117a,0x117b,0x117b,0x117b,0x117e,0x117f
NtFlipObjectSetContent,,,,,,,,,,,,,,,,,,,0x116b,0x1172,0x1174,0x1174,0x1179,0x1179,0x1179,0x1179,0x1179,0x117a,0x117b,0x117c,0x117c,0x117c,0x117f,0x1180
NtFlipObjectSetMaximumBackchannelQueueDepth,,,,,,,,,,,,,,,,,,,,,,,0x117a,0x117a,0x117a,0x117a,0x117a,,,,,,,
NtGdiAbortDoc,0x1127,0x1127,0x1127,0x1127,0x1127,0x1127,0x1128,0x1128,0x1128,0x111f,0x111f,0x114c,0x115b,0x1167,0x1168,0x1154,0x114c,0x1154,0x116c,0x1173,0x1175,0x1175,0x117b,0x117b,0x117b,0x117b,0x117b,0x117b,0x117c,0x117d,0x117d,0x117d,0x1180,0x1181
NtGdiAbortPath,0x1128,0x1128,0x1128,0x1128,0x1128,0x1128,0x1129,0x1129,0x1129,0x1120,0x1120,0x114d,0x115c,0x1168,0x1169,0x1155,0x114d,0x1155,0x116d,0x1174,0x1176,0x1176,0x117c,0x117c,0x117c,0x117c,0x117c,0x117c,0x117d,0x117e,0x117e,0x117e,0x1181,0x1182
NtGdiAddEmbFontToDC,0x1129,0x1129,0x1129,0x1129,0x1129,0x1129,0x112a,0x112a,0x112a,0x1121,0x1121,0x114e,0x115d,0x1169,0x116a,0x1156,0x114e,0x1156,0x116e,0x1175,0x1177,0x1177,0x117d,0x117d,0x117d,0x117d,0x117d,0x117d,0x117e,0x117f,0x117f,0x117f,0x1182,0x1183
NtGdiAddFontMemResourceEx,0x1116,0x1116,0x1116,0x1116,0x1116,0x1116,0x1117,0x1117,0x1117,0x1110,0x1110,0x1110,0x1111,0x1112,0x1112,0x1111,0x1106,0x1106,0x1106,0x1106,0x1106,0x1106,0x1103,0x1103,0x1103,0x1103,0x1103,0x1103,0x10fc,0x10fc,0x10fc,0x10fc,0x10fc,0x10fc
NtGdiAddFontResourceW,0x112a,0x112a,0x112a,0x112a,0x112a,0x112a,0x112b,0x112b,0x112b,0x1122,0x1122,0x114f,0x115e,0x116a,0x116b,0x1157,0x114f,0x1157,0x116f,0x1176,0x1178,0x1178,0x117e,0x117e,0x117e,0x117e,0x117e,0x117e,0x117f,0x1180,0x1180,0x1180,0x1183,0x1184
NtGdiAddInitialFonts,,,,,,,,,,,,,,,,,0x1150,0x1158,0x1170,0x1177,0x1179,0x1179,0x117f,0x117f,0x117f,0x117f,0x117f,0x117f,0x1180,0x1181,0x1181,0x1181,0x1184,0x1185
NtGdiAddRemoteFontToDC,0x112b,0x112b,0x112b,0x112b,0x112b,0x112b,0x112c,0x112c,0x112c,0x1123,0x1123,0x1150,0x115f,0x116b,0x116c,0x1158,0x1151,0x1159,0x1171,0x1178,0x117a,0x117a,0x1180,0x1180,0x1180,0x1180,0x1180,0x1180,0x1181,0x1182,0x1182,0x1182,0x1185,0x1186
NtGdiAddRemoteMMInstanceToDC,0x112c,0x112c,0x112c,0x112c,0x112c,0x112c,0x112d,0x112d,0x112d,0x1124,0x1124,0x1151,0x1160,0x116c,0x116d,0x1159,0x1152,0x115a,0x1172,0x1179,0x117b,0x117b,0x1181,0x1181,0x1181,0x1181,0x1181,0x1181,0x1182,0x1183,0x1183,0x1183,0x1186,0x1187
NtGdiAlphaBlend,0x107d,0x107d,0x107d,0x107d,0x107d,0x107d,0x107e,0x107e,0x107e,0x107c,0x107c,0x107c,0x107d,0x107e,0x107e,0x107e,0x107d,0x107d,0x107d,0x107d,0x107d,0x107d,0x107a,0x107a,0x107a,0x107a,0x107a,0x107a,0x1075,0x1075,0x1075,0x1075,0x1075,0x1075
NtGdiAngleArc,0x112d,0x112d,0x112d,0x112d,0x112d,0x112d,0x112e,0x112e,0x112e,0x1125,0x1125,0x1152,0x1161,0x116d,0x116e,0x115a,0x1153,0x115b,0x1173,0x117a,0x117c,0x117c,0x1182,0x1182,0x1182,0x1182,0x1182,0x1182,0x1183,0x1184,0x1184,0x1184,0x1187,0x1188
NtGdiAnyLinkedFonts,0x112e,0x112e,0x112e,0x112e,0x112e,0x112e,0x112f,0x112f,0x112f,0x1126,0x1126,0x1153,0x1162,0x116e,0x116f,0x115b,0x1154,0x115c,0x1174,0x117b,0x117d,0x117d,0x1183,0x1183,0x1183,0x1183,0x1183,0x1183,0x1184,0x1185,0x1185,0x1185,0x1188,0x1189
NtGdiArcInternal,0x112f,0x112f,0x112f,0x112f,0x112f,0x112f,0x1130,0x1130,0x1130,0x1127,0x1127,0x1154,0x1163,0x116f,0x1170,0x115c,0x1155,0x115d,0x1175,0x117c,0x117e,0x117e,0x1184,0x1184,0x1184,0x1184,0x1184,0x1184,0x1185,0x1186,0x1186,0x1186,0x1189,0x118a
NtGdiBRUSHOBJ_DeleteRbrush,0x1130,0x1130,0x1130,0x1130,0x1130,0x1130,0x1131,0x1131,0x1131,0x1128,0x1128,0x1155,0x1164,0x1170,0x1171,0x115d,0x1156,0x115e,0x1176,0x117d,0x117f,0x117f,0x1185,0x1185,0x1185,0x1185,0x1185,0x1185,0x1186,0x1187,0x1187,0x1187,0x118a,0x118b
NtGdiBRUSHOBJ_hGetColorTransform,0x1131,0x1131,0x1131,0x1131,0x1131,0x1131,0x1132,0x1132,0x1132,0x1129,0x1129,0x1156,0x1165,0x1171,0x1172,0x115e,0x1157,0x115f,0x1177,0x117e,0x1180,0x1180,0x1186,0x1186,0x1186,0x1186,0x1186,0x1186,0x1187,0x1188,0x1188,0x1188,0x118b,0x118c
NtGdiBRUSHOBJ_pvAllocRbrush,0x1132,0x1132,0x1132,0x1132,0x1132,0x1132,0x1133,0x1133,0x1133,0x112a,0x112a,0x1157,0x1166,0x1172,0x1173,0x115f,0x1158,0x1160,0x1178,0x117f,0x1181,0x1181,0x1187,0x1187,0x1187,0x1187,0x1187,0x1187,0x1188,0x1189,0x1189,0x1189,0x118c,0x118d
NtGdiBRUSHOBJ_pvGetRbrush,0x1133,0x1133,0x1133,0x1133,0x1133,0x1133,0x1134,0x1134,0x1134,0x112b,0x112b,0x1158,0x1167,0x1173,0x1174,0x1160,0x1159,0x1161,0x1179,0x1180,0x1182,0x1182,0x1188,0x1188,0x1188,0x1188,0x1188,0x1188,0x1189,0x118a,0x118a,0x118a,0x118d,0x118e
NtGdiBRUSHOBJ_ulGetBrushColor,0x1134,0x1134,0x1134,0x1134,0x1134,0x1134,0x1135,0x1135,0x1135,0x112c,0x112c,0x1159,0x1168,0x1174,0x1175,0x1161,0x115a,0x1162,0x117a,0x1181,0x1183,0x1183,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x118a,0x118b,0x118b,0x118b,0x118e,0x118f
NtGdiBeginGdiRendering,,,,,,,,,,0x112d,0x112d,0x115a,0x1169,0x1175,0x1176,0x1162,0x115b,0x1163,0x117b,0x1182,0x1184,0x1184,0x118a,0x118a,0x118a,0x118a,0x118a,0x118a,0x118b,0x118c,0x118c,0x118c,0x118f,0x1190
NtGdiBeginPath,0x110f,0x110f,0x110f,0x110f,0x110f,0x110f,0x1110,0x1110,0x1110,0x1109,0x1109,0x1109,0x110a,0x110b,0x110b,0x110a,0x10ff,0x10ff,0x10ff,0x10ff,0x10ff,0x10ff,0x10fc,0x10fc,0x10fc,0x10fc,0x10fc,0x10fc,0x10f6,0x10f6,0x10f6,0x10f6,0x10f6,0x10f6
NtGdiBitBlt,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1009,0x100a,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006
NtGdiCLIPOBJ_bEnum,0x1135,0x1135,0x1135,0x1135,0x1135,0x1135,0x1136,0x1136,0x1136,0x112e,0x112e,0x115b,0x116a,0x1176,0x1177,0x1163,0x115c,0x1164,0x117c,0x1183,0x1185,0x1185,0x118b,0x118b,0x118b,0x118b,0x118b,0x118b,0x118c,0x118d,0x118d,0x118d,0x1190,0x1191
NtGdiCLIPOBJ_cEnumStart,0x1136,0x1136,0x1136,0x1136,0x1136,0x1136,0x1137,0x1137,0x1137,0x112f,0x112f,0x115c,0x116b,0x1177,0x1178,0x1164,0x115d,0x1165,0x117d,0x1184,0x1186,0x1186,0x118c,0x118c,0x118c,0x118c,0x118c,0x118c,0x118d,0x118e,0x118e,0x118e,0x1191,0x1192
NtGdiCLIPOBJ_ppoGetPath,0x1137,0x1137,0x1137,0x1137,0x1137,0x1137,0x1138,0x1138,0x1138,0x1130,0x1130,0x115d,0x116c,0x1178,0x1179,0x1165,0x115e,0x1166,0x117e,0x1185,0x1187,0x1187,0x118d,0x118d,0x118d,0x118d,0x118d,0x118d,0x118e,0x118f,0x118f,0x118f,0x1192,0x1193
NtGdiCancelDC,0x1138,0x1138,0x1138,0x1138,0x1138,0x1138,0x1139,0x1139,0x1139,0x1131,0x1131,0x115e,0x116d,0x1179,0x117a,0x1166,0x115f,0x1167,0x117f,0x1186,0x1188,0x1188,0x118e,0x118e,0x118e,0x118e,0x118e,0x118e,0x118f,0x1190,0x1190,0x1190,0x1193,0x1194
NtGdiChangeGhostFont,0x1139,0x1139,0x1139,0x1139,0x1139,0x1139,0x113a,0x113a,0x113a,0x1132,0x1132,0x115f,0x116e,0x117a,0x117b,0x1167,0x1160,0x1168,0x1180,0x1187,0x1189,0x1189,0x118f,0x118f,0x118f,0x118f,0x118f,0x118f,0x1190,0x1191,0x1191,0x1191,0x1194,0x1195
NtGdiCheckBitmapBits,0x113a,0x113a,0x113a,0x113a,0x113a,0x113a,0x113b,0x113b,0x113b,0x1133,0x1133,0x1160,0x116f,0x117b,0x117c,0x1168,0x1161,0x1169,0x1181,0x1188,0x118a,0x118a,0x1190,0x1190,0x1190,0x1190,0x1190,0x1190,0x1191,0x1192,0x1192,0x1192,0x1195,0x1196
NtGdiClearBitmapAttributes,0x113b,0x113b,0x113b,0x113b,0x113b,0x113b,0x113c,0x113c,0x113c,0x1134,0x1134,0x1161,0x1170,0x117c,0x117d,0x1169,0x1162,0x116a,0x1182,0x1189,0x118b,0x118b,0x1191,0x1191,0x1191,0x1191,0x1191,0x1191,0x1192,0x1193,0x1193,0x1193,0x1196,0x1197
NtGdiClearBrushAttributes,0x113c,0x113c,0x113c,0x113c,0x113c,0x113c,0x113d,0x113d,0x113d,0x1135,0x1135,0x1162,0x1171,0x117d,0x117e,0x116a,0x1163,0x116b,0x1183,0x118a,0x118c,0x118c,0x1192,0x1192,0x1192,0x1192,0x1192,0x1192,0x1193,0x1194,0x1194,0x1194,0x1197,0x1198
NtGdiCloseFigure,0x1105,0x1105,0x1105,0x1105,0x1105,0x1105,0x1106,0x1106,0x1106,0x1100,0x1100,0x1100,0x1101,0x1102,0x1102,0x1101,0x10f6,0x10f6,0x10f6,0x10f6,0x10f6,0x10f6,0x10f3,0x10f3,0x10f3,0x10f3,0x10f3,0x10f3,0x10ed,0x10ed,0x10ed,0x10ed,0x10ed,0x10ed
NtGdiColorCorrectPalette,0x113d,0x113d,0x113d,0x113d,0x113d,0x113d,0x113e,0x113e,0x113e,0x1136,0x1136,0x1163,0x1172,0x117e,0x117f,0x116b,0x1164,0x116c,0x1184,0x118b,0x118d,0x118d,0x1193,0x1193,0x1193,0x1193,0x1193,0x1193,0x1194,0x1195,0x1195,0x1195,0x1198,0x1199
NtGdiCombineRgn,0x1033,0x1033,0x1033,0x1033,0x1033,0x1033,0x1034,0x1034,0x1034,0x1034,0x1034,0x1035,0x1036,0x1037,0x1037,0x1037,0x1037,0x1037,0x1037,0x1037,0x1037,0x1037,0x1034,0x1034,0x1034,0x1034,0x1034,0x1034,0x102f,0x102f,0x102f,0x102f,0x102f,0x102f
NtGdiCombineTransform,0x10f4,0x10f4,0x10f4,0x10f4,0x10f4,0x10f4,0x10f5,0x10f5,0x10f5,0x10f0,0x10f0,0x10f0,0x10f1,0x10f2,0x10f2,0x10f1,0x10e6,0x10e6,0x10e6,0x10e6,0x10e6,0x10e6,0x10e3,0x10e3,0x10e3,0x10e3,0x10e3,0x10e3,0x10dd,0x10dd,0x10dd,0x10dd,0x10dd,0x10dd
NtGdiComputeXformCoefficients,0x108c,0x108c,0x108c,0x108c,0x108c,0x108c,0x108d,0x108d,0x108d,0x108b,0x108b,0x108b,0x108c,0x108d,0x108d,0x108d,0x108b,0x108b,0x108b,0x108b,0x108b,0x108b,0x1088,0x1088,0x1088,0x1088,0x1088,0x1088,0x1083,0x1083,0x1083,0x1083,0x1083,0x1083
NtGdiConfigureOPMProtectedOutput,,,,,,,0x113f,0x113f,0x113f,0x1137,0x1137,0x1164,0x1173,0x117f,0x1180,0x116c,0x1165,0x116d,0x1185,0x118c,0x118e,0x118e,0x1194,0x1194,0x1194,0x1194,0x1194,0x1194,0x1195,0x1196,0x1196,0x1196,0x1199,0x119a
NtGdiConsoleTextOut,0x106d,0x106d,0x106d,0x106d,0x106d,0x106d,0x106e,0x106e,0x106e,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiConvertMetafileRect,0x113e,0x113e,0x113e,0x113e,0x113e,0x113e,0x1140,0x1140,0x1140,0x1138,0x1138,0x1165,0x1174,0x1180,0x1181,0x116d,0x1166,0x116e,0x1186,0x118d,0x118f,0x118f,0x1195,0x1195,0x1195,0x1195,0x1195,0x1195,0x1196,0x1197,0x1197,0x1197,0x119a,0x119b
NtGdiCreateBitmap,0x106c,0x106c,0x106c,0x106c,0x106c,0x106c,0x106d,0x106d,0x106d,0x106d,0x106d,0x106d,0x106e,0x106f,0x106f,0x106f,0x106e,0x106e,0x106e,0x106e,0x106e,0x106e,0x106b,0x106b,0x106b,0x106b,0x106b,0x106b,0x1066,0x1066,0x1066,0x1066,0x1066,0x1066
NtGdiCreateBitmapFromDxSurface,,,,,,,,,,0x1139,0x1139,0x1166,0x1175,0x1181,0x1182,0x116e,0x1167,0x116f,0x1187,0x118e,0x1190,0x1190,0x1196,0x1196,0x1196,0x1196,0x1196,0x1196,0x1197,0x1198,0x1198,0x1198,0x119b,0x119c
NtGdiCreateBitmapFromDxSurface2,,,,,,,,,,,,0x1167,0x1176,0x1182,0x1183,0x116f,0x1168,0x1170,0x1188,0x118f,0x1191,0x1191,0x1197,0x1197,0x1197,0x1197,0x1197,0x1197,0x1198,0x1199,0x1199,0x1199,0x119c,0x119d
NtGdiCreateClientObj,0x10be,0x10be,0x10be,0x10be,0x10be,0x10be,0x10bf,0x10bf,0x10bf,0x10ba,0x10ba,0x10ba,0x10bb,0x10bc,0x10bc,0x10bc,0x10b5,0x10b5,0x10b5,0x10b5,0x10b5,0x10b5,0x10b2,0x10b2,0x10b2,0x10b2,0x10b2,0x10b2,0x10ac,0x10ac,0x10ac,0x10ac,0x10ac,0x10ac
NtGdiCreateColorSpace,0x1124,0x1124,0x1124,0x1124,0x1124,0x1124,0x1125,0x1125,0x1125,0x111c,0x111c,0x111c,0x111d,0x111e,0x111e,0x111d,0x1112,0x1112,0x1112,0x1112,0x1112,0x1112,0x110f,0x110f,0x110f,0x110f,0x110f,0x110f,0x1108,0x1108,0x1108,0x1108,0x1108,0x1108
NtGdiCreateColorTransform,0x113f,0x113f,0x113f,0x113f,0x113f,0x113f,0x1141,0x1141,0x1141,0x113a,0x113a,0x1168,0x1177,0x1183,0x1184,0x1170,0x1169,0x1171,0x1189,0x1190,0x1192,0x1192,0x1198,0x1198,0x1198,0x1198,0x1198,0x1198,0x1199,0x119a,0x119a,0x119a,0x119d,0x119e
NtGdiCreateCompatibleBitmap,0x104a,0x104a,0x104a,0x104a,0x104a,0x104a,0x104b,0x104b,0x104b,0x104b,0x104b,0x104c,0x104d,0x104e,0x104e,0x104e,0x104e,0x104e,0x104e,0x104e,0x104e,0x104e,0x104b,0x104b,0x104b,0x104b,0x104b,0x104b,0x1046,0x1046,0x1046,0x1046,0x1046,0x1046
NtGdiCreateCompatibleDC,0x1054,0x1054,0x1054,0x1054,0x1054,0x1054,0x1055,0x1055,0x1055,0x1055,0x1055,0x1055,0x1056,0x1057,0x1057,0x1057,0x1057,0x1057,0x1057,0x1057,0x1057,0x1057,0x1054,0x1054,0x1054,0x1054,0x1054,0x1054,0x104f,0x104f,0x104f,0x104f,0x104f,0x104f
NtGdiCreateDIBBrush,0x1075,0x1075,0x1075,0x1075,0x1075,0x1075,0x1076,0x1076,0x1076,0x1074,0x1074,0x1074,0x1075,0x1076,0x1076,0x1076,0x1075,0x1075,0x1075,0x1075,0x1075,0x1075,0x1072,0x1072,0x1072,0x1072,0x1072,0x1072,0x106d,0x106d,0x106d,0x106d,0x106d,0x106d
NtGdiCreateDIBSection,0x109b,0x109b,0x109b,0x109b,0x109b,0x109b,0x109c,0x109c,0x109c,0x109a,0x109a,0x109a,0x109b,0x109c,0x109c,0x109c,0x109a,0x109a,0x109a,0x109a,0x109a,0x109a,0x1097,0x1097,0x1097,0x1097,0x1097,0x1097,0x1092,0x1092,0x1092,0x1092,0x1092,0x1092
NtGdiCreateDIBitmapInternal,0x10a0,0x10a0,0x10a0,0x10a0,0x10a0,0x10a0,0x10a1,0x10a1,0x10a1,0x109f,0x109f,0x109f,0x10a0,0x10a1,0x10a1,0x10a1,0x109f,0x109f,0x109f,0x109f,0x109f,0x109f,0x109c,0x109c,0x109c,0x109c,0x109c,0x109c,0x1096,0x1096,0x1096,0x1096,0x1096,0x1096
NtGdiCreateEllipticRgn,0x1140,0x1140,0x1140,0x1140,0x1140,0x1140,0x1142,0x1142,0x1142,0x113b,0x113b,0x1169,0x1178,0x1184,0x1185,0x1171,0x116a,0x1172,0x118a,0x1191,0x1193,0x1193,0x1199,0x1199,0x1199,0x1199,0x1199,0x1199,0x119a,0x119b,0x119b,0x119b,0x119e,0x119f
NtGdiCreateHalftonePalette,0x10f1,0x10f1,0x10f1,0x10f1,0x10f1,0x10f1,0x10f2,0x10f2,0x10f2,0x10ed,0x10ed,0x10ed,0x10ee,0x10ef,0x10ef,0x10ee,0x10e3,0x10e3,0x10e3,0x10e3,0x10e3,0x10e3,0x10e0,0x10e0,0x10e0,0x10e0,0x10e0,0x10e0,0x10da,0x10da,0x10da,0x10da,0x10da,0x10da
NtGdiCreateHatchBrushInternal,0x1141,0x1141,0x1141,0x1141,0x1141,0x1141,0x1143,0x1143,0x1143,0x113c,0x113c,0x116a,0x1179,0x1185,0x1186,0x1172,0x116b,0x1173,0x118b,0x1192,0x1194,0x1194,0x119a,0x119a,0x119a,0x119a,0x119a,0x119a,0x119b,0x119c,0x119c,0x119c,0x119f,0x11a0
NtGdiCreateMetafileDC,0x1142,0x1142,0x1142,0x1142,0x1142,0x1142,0x1144,0x1144,0x1144,0x113d,0x113d,0x116b,0x117a,0x1186,0x1187,0x1173,0x116c,0x1174,0x118c,0x1193,0x1195,0x1195,0x119b,0x119b,0x119b,0x119b,0x119b,0x119b,0x119c,0x119d,0x119d,0x119d,0x11a0,0x11a1
NtGdiCreateOPMProtectedOutput,,,,,,,,,,,,,,,,0x1174,0x116d,0x1175,0x118d,0x1194,0x1196,0x1196,0x119c,0x119c,0x119c,0x119c,0x119c,0x119c,0x119d,0x119e,0x119e,0x119e,0x11a1,0x11a2
NtGdiCreateOPMProtectedOutputs,,,,,,,0x1145,0x1145,0x1145,0x113e,0x113e,0x116c,0x117b,0x1187,0x1188,0x1175,0x116e,0x1176,0x118e,0x1195,0x1197,0x1197,0x119d,0x119d,0x119d,0x119d,0x119d,0x119d,0x119e,0x119f,0x119f,0x119f,0x11a2,0x11a3
NtGdiCreatePaletteInternal,0x10b0,0x10b0,0x10b0,0x10b0,0x10b0,0x10b0,0x10b1,0x10b1,0x10b1,0x10ac,0x10ac,0x10ac,0x10ad,0x10ae,0x10ae,0x10ae,0x10a7,0x10a7,0x10a7,0x10a7,0x10a7,0x10a7,0x10a4,0x10a4,0x10a4,0x10a4,0x10a4,0x10a4,0x109e,0x109e,0x109e,0x109e,0x109e,0x109e
NtGdiCreatePatternBrushInternal,0x10b5,0x10b5,0x10b5,0x10b5,0x10b5,0x10b5,0x10b6,0x10b6,0x10b6,0x10b1,0x10b1,0x10b1,0x10b2,0x10b3,0x10b3,0x10b3,0x10ac,0x10ac,0x10ac,0x10ac,0x10ac,0x10ac,0x10a9,0x10a9,0x10a9,0x10a9,0x10a9,0x10a9,0x10a3,0x10a3,0x10a3,0x10a3,0x10a3,0x10a3
NtGdiCreatePen,0x1056,0x1056,0x1056,0x1056,0x1056,0x1056,0x1057,0x1057,0x1057,0x1057,0x1057,0x1057,0x1058,0x1059,0x1059,0x1059,0x1059,0x1059,0x1059,0x1059,0x1059,0x1059,0x1056,0x1056,0x1056,0x1056,0x1056,0x1056,0x1051,0x1051,0x1051,0x1051,0x1051,0x1051
